"","logFC","logCPM","PValue","FDR"
"YCR079W",-0.988567854566272,6.82484910238321,1.65965058442777e-16,1.12102197580584e-15
"YKL103C",-0.519371081741235,8.00209758248111,1.7589425671919e-16,1.18563706346001e-15
"YMR250W",0.678967090556833,7.09785909526282,1.75931948912943e-16,1.18563706346001e-15
"YER064C",0.605004819934682,7.51254701345891,1.76647766655291e-16,1.18910675233146e-15
"YOL082W",-0.713293184570946,7.2544204634859,1.81401600843059e-16,1.21971962748679e-15
"YML052W",-0.573378864464045,7.43227163584055,1.82180530687807e-16,1.2235666289214e-15
"YLR220W",-0.576072989039377,7.38404232266323,1.92101738280254e-16,1.28873694490279e-15
"YHR030C",0.421734041527941,8.0850065603757,2.00545226314679e-16,1.34385742254129e-15
"YBL060W",-1.26597857237353,5.4764259684344,2.02599260040272e-16,1.35608577110666e-15
"YGR007W",-0.636691341338753,7.07868365538471,2.11864610221296e-16,1.41650045048521e-15
"YJR118C",-1.11769971160772,5.90582610161281,2.13656641347241e-16,1.42686946597249e-15
"YAR007C",-0.802141765892966,6.72684663948879,2.32732562001113e-16,1.5525124795497e-15
"YER062C",0.517420332615752,7.52045126688332,2.36508893354685e-16,1.57546959909695e-15
"YBR008C",-1.10235320379035,5.70066193684246,2.36706519113941e-16,1.57546959909695e-15
"YOL088C",-0.917315421125402,6.14647949978731,2.39618773288556e-16,1.5930609905038e-15
"YNL193W",-0.983689895440548,6.02861246429968,2.58128831388516e-16,1.71419561764966e-15
"YKL192C",-0.587123759263536,7.40612816358577,2.62813180859047e-16,1.7433470752724e-15
"YMR036C",-1.42689910785504,5.08281159015278,2.6515328518661e-16,1.75690032301139e-15
"YIL035C",-0.843502489884594,6.63592009127227,2.7793320901224e-16,1.83951990797027e-15
"YDR098C",-0.766185738157439,6.93438089700601,2.80619118363354e-16,1.85522159034186e-15
"YJL031C",-1.04213468351969,5.89228909520031,2.92653478224347e-16,1.9320781637477e-15
"YIL112W",-0.767916221491586,6.98228182504381,2.92897433307704e-16,1.9320781637477e-15
"YLL021W",-0.596970611738217,7.25279688769091,3.05672993240516e-16,2.01410590312264e-15
"YGL186C",0.651750446070004,7.02294675137077,3.12386640637276e-16,2.05605311752031e-15
"YDL127W",-1.56023994829546,4.96128669727003,3.23709725493928e-16,2.12821160638619e-15
"YHL032C",-0.506394342167417,7.76137652278675,3.28630663953222e-16,2.15816608058958e-15
"YPR063C",-0.566475289930225,7.43927424100082,3.58465885871462e-16,2.35148852184195e-15
"YGR295C",-0.674018596914353,7.22045127183327,3.64922839617894e-16,2.39119428795025e-15
"YKR030W",-1.07698787984626,5.69208176101986,3.77656558178777e-16,2.4718958570175e-15
"YNL263C",-0.761489670443793,6.92702447368988,3.83275670307888e-16,2.50590291846605e-15
"YGR169C-A",-1.02637029663249,5.84473069210412,4.05210466991009e-16,2.64639109623157e-15
"YOR023C",-0.700578966727494,6.93893527300262,4.16417207200874e-16,2.7165828169874e-15
"YGR254W",0.100395975813379,12.3355462395826,4.27306398098844e-16,2.7845506140428e-15
"YKL092C",-1.25744926185114,5.55971395704757,4.49409402604163e-16,2.92536351508122e-15
"YGL163C",-0.983777706925059,6.31033804109197,4.57906839987945e-16,2.97740084858096e-15
"YPL092W",0.81298808912956,6.3961832555024,4.59011783364303e-16,2.9813092449688e-15
"YOR281C",-0.813845177929838,6.60719867785712,4.59934346232974e-16,2.98402579677687e-15
"YLR342W",-0.215327187047045,10.0673691507485,4.78389249082933e-16,3.10036055511907e-15
"YMR045C",1.62476223499596,7.43585066401563,4.80775312946713e-16,3.11241523709595e-15
"YOL031C",-0.889531087175808,6.20572579685358,4.87922170900995e-16,3.1552300384931e-15
"YMR162C",-0.784815114084948,6.73177242231543,4.90316690381047e-16,3.16725311897888e-15
"YMR030W",-1.27797511917914,5.37653442924612,4.94340310450156e-16,3.18976185052734e-15
"YGR186W",-0.471319640703455,7.96606099737895,5.19509563657634e-16,3.34851643590656e-15
"YGL167C",-0.484063793251461,8.00172937324213,5.26819044824803e-16,3.38844100067995e-15
"YJL198W",-0.559490764187604,7.40154413650794,5.26849031709574e-16,3.38844100067995e-15
"YNL076W",-0.754785438694863,6.74485436222963,5.33126322015809e-16,3.42509060517648e-15
"YLR459W",-1.02025467494285,5.97780962152958,5.38643232522543e-16,3.4567809184771e-15
"YOL090W",-0.851503818928292,6.27228411740342,5.44371511500543e-16,3.48975756614161e-15
"YPL094C",-0.561613119905745,7.53051323369098,5.66466378025402e-16,3.62746921945487e-15
"YGL054C",-0.729197263690398,6.69343530463407,6.06397536303526e-16,3.87897753763023e-15
"YGR044C",0.922538235544188,5.83894204755076,6.61533178043857e-16,4.22709699188499e-15
"YFR032C-A",-0.282239200079533,9.67026289314022,6.83907343552374e-16,4.36535032556569e-15
"YDL225W",-0.84071178182312,6.57131296631194,7.02404264710666e-16,4.47858408867781e-15
"YPL215W",-0.883338902572257,6.19446987169289,7.26176569323089e-16,4.62517412344964e-15
"YNR051C",-0.635165693911369,7.43157043922707,7.92636804037869e-16,5.0430451284861e-15
"YMR275C",-0.662024294583101,6.98075701632125,8.12913359815825e-16,5.16649661657383e-15
"YKL216W",0.330478657666424,8.95258783715557,8.31178521163405e-16,5.2769134224505e-15
"YPR115W",-0.52998550738508,7.55951322550681,8.3436280823883e-16,5.29145202181046e-15
"YGR207C",-0.833758437354646,6.44610220769038,8.53176118937806e-16,5.4049711945985e-15
"YLL001W",-0.758461896919605,6.6174929134678,8.88719330630875e-16,5.6241200848587e-15
"YGR246C",-0.968477833190514,6.39426087556082,8.91087468451303e-16,5.6330817850709e-15
"YJR078W",-2.05692078524838,4.31831277606923,9.84319839961036e-16,6.21581696163229e-15
"YPL014W",-1.07653934417731,5.89845271365147,1.1180165167173e-15,7.05256261131795e-15
"YMR115W",-1.11333151824966,5.85458267255089,1.20535210571279e-15,7.59538701757464e-15
"YKL188C",-1.26169793266311,5.54793527122589,1.21612186429109e-15,7.65509901171319e-15
"YGL192W",-0.763944757586572,6.6080835699036,1.27038634367556e-15,7.98817852872296e-15
"YJR058C",-0.918247665631941,6.28927940178892,1.40929145437904e-15,8.85220545176305e-15
"YLR095C",-0.660060858613876,6.92430813273745,1.42011092412512e-15,8.91070661510959e-15
"YEL025C",-0.862360858258819,6.38396030850216,1.44687656490863e-15,9.06903457051309e-15
"YDR104C",-1.37331305378718,5.1856696513879,1.49006736856927e-15,9.3298715553697e-15
"YDR373W",-0.861356706483079,6.1982767716386,1.52312566420799e-15,9.5267807136561e-15
"YHR087W",0.848808658651674,6.03796379276012,1.65213793331563e-15,1.03228090300196e-14
"YBR035C",-0.605539171874823,7.2396143307364,1.86966215319476e-15,1.16696107177779e-14
"YKR097W",-1.76345542160059,4.5545159050469,1.94459082612599e-15,1.21244930644757e-14
"YDR498C",-0.99929683987512,6.07891196057379,2.11742562197952e-15,1.31882183213188e-14
"YMR074C",-0.702002927039316,6.7482624777784,2.15554764093615e-15,1.34115408952883e-14
"YLR238W",-1.19648358003396,5.53765238359273,2.22028490542193e-15,1.37998170014512e-14
"YIL016W",-0.730264014894498,6.61984694239281,2.31226396897956e-15,1.43564175282813e-14
"YOR011W",-0.986436863541791,5.83324042754398,2.39026772725404e-15,1.48251720567738e-14
"YHR096C",-1.18342257350481,5.67794319041966,2.42996371256146e-15,1.50555971593991e-14
"YDL067C",-1.21527758216807,5.82009759813171,2.43711593106971e-15,1.50841160712756e-14
"YPR204W",-0.3560888823192,9.59508563036884,2.45992772356996e-15,1.52093963849148e-14
"YKR013W",-0.383982387775377,8.42956167068752,2.47442401690395e-15,1.5283055227579e-14
"YGR258C",-0.768435217251637,6.49143860314813,2.52371819796724e-15,1.55712623330262e-14
"YOR099W",-0.424053381330111,8.21526571559679,2.55184496824783e-15,1.57284027886692e-14
"YMR171C",-0.719953540315937,6.86229365309317,2.7452719199323e-15,1.69029905829755e-14
"YPL116W",-0.819733714933513,6.38784694376768,2.81254378864444e-15,1.72991908496977e-14
"YLR442C",-0.897583686562247,6.12509043312181,2.93963087082379e-15,1.80620933153316e-14
"YDR350C",-1.09069334267046,6.195365426927,2.97864170105202e-15,1.82828038849842e-14
"YMR201C",-1.26338832032792,5.42054706509228,3.4362063115705e-15,2.1069463985039e-14
"YNL135C",-0.288020692499289,9.16782877139128,3.47996525763098e-15,2.13156878151165e-14
"YDL113C",-0.911903336865639,6.32729576547088,3.80432272452064e-15,2.32783635584164e-14
"YPL112C",-0.975040641683253,5.91835865453245,3.82141773376534e-15,2.33588106721999e-14
"YPL009C",-0.588815812657953,7.30544532278547,3.87917117242398e-15,2.36873641147912e-14
"YER059W",-0.76765132056561,6.51063558465376,4.14646425022672e-15,2.5293431926383e-14
"YMR042W",-1.29602803920329,5.470845883631,4.34266012422586e-15,2.64629453707976e-14
"YNL336W",-1.10258713095147,6.18464374148116,4.43343710405465e-15,2.69883203134685e-14
"YIL040W",-0.974638646063726,5.8332119626968,4.58305548442231e-15,2.78704412141077e-14
"YJL044C",-0.823717914296811,6.61606834648858,4.69802173893954e-15,2.85402408925106e-14
"YJL002C",-0.49214031434584,7.74390556971058,4.80011250739364e-15,2.91085935280652e-14
"YBL113C",-0.763184362867442,7.45336623847253,4.8014174891654e-15,2.91085935280652e-14
"YBR283C",-0.370904102324043,8.47700086551107,4.85851743437754e-15,2.94246137760613e-14
"YOR147W",-1.16189721616128,5.71761494156263,4.91663851135983e-15,2.97461657175011e-14
"YDL157C",-1.05337631632281,5.96231149192406,5.22103192510479e-15,3.15555116453984e-14
"YJL170C",-1.85383735217857,4.59310358966782,5.30377905957471e-15,3.20229190770445e-14
"YIL050W",-0.760587299040252,6.47102520409346,5.54063251558091e-15,3.34188813401552e-14
"YHL025W",-0.467056822377476,7.84986137842149,5.548471552527e-15,3.34320836825888e-14
"YNL305C",-0.562565898072084,7.30303339497322,5.63008967513933e-15,3.3889359723092e-14
"YMR155W",-1.02119035341357,5.75800280483026,5.66187643672852e-15,3.4046059833458e-14
"YPL050C",-0.571756518813817,7.34404495096667,5.75721560340184e-15,3.45842078429733e-14
"YPR127W",-0.762822917443997,6.51696446982702,5.85186737739764e-15,3.51171392211581e-14
"YPR079W",-1.01272379249145,6.10383932666007,5.89441589780721e-15,3.53366351239364e-14
"YIL143C",-0.731418442670804,6.59378309011566,5.91294969029927e-15,3.54118657059724e-14
"YOR254C",-0.508236708498348,7.75161011139216,6.42303282654795e-15,3.83914077794613e-14
"YLR105C",-0.896684051707563,6.04679621779697,6.42343986845812e-15,3.83914077794613e-14
"YBR130C",-0.909822230639369,6.16780766769761,6.66943120812902e-15,3.98214172134202e-14
"YJR014W",-0.569701802090978,7.29692529331651,6.72171019476836e-15,4.00931040548835e-14
"YNL332W",-3.41968975414984,3.52042511785774,6.79911291839678e-15,4.0513948779611e-14
"YBR129C",-1.0299287909145,5.77448716233173,6.93354767946874e-15,4.12156887875149e-14
"YGR260W",-0.359967670736679,8.53559322137021,6.93605461137266e-15,4.12156887875149e-14
"YDR508C",-0.427942321367312,8.07856145511633,6.93777691944649e-15,4.12156887875149e-14
"YLR262C-A",-0.652601829730825,7.18221160914391,6.96965938193694e-15,4.1363565258697e-14
"YDR303C",-0.878500896574781,6.07640376576167,7.00582203460212e-15,4.15365220227863e-14
"YLR432W",0.344733638328414,8.52427098277317,7.01494054173821e-15,4.15489521376026e-14
"YNL221C",0.811010030776267,6.24458492704609,7.17667034548002e-15,4.24643584342053e-14
"YOR126C",-1.38176545762884,5.10320770791326,7.53766670259765e-15,4.45558180612091e-14
"YDR078C",-1.85069050193943,4.44671344521357,7.7074775214604e-15,4.55141162619573e-14
"YGR148C",-0.386544236792175,8.96833429875115,7.7283721525569e-15,4.55920020206173e-14
"YAL056W",-0.624713741817398,7.2830994398835,8.48300435320387e-15,4.99939609142503e-14
"YIL055C",-1.04932544670442,5.72097447074844,8.7457753689458e-15,5.14912963761715e-14
"YPL157W",-1.57877029904703,5.07920390956624,8.95373869742022e-15,5.2663292119916e-14
"YDR079W",-1.88675153809791,4.39766633947916,9.65082788225744e-15,5.67069995822416e-14
"YKL054C",0.395151125557382,8.15261610258059,9.90180242030576e-15,5.81239731358623e-14
"YCR097W",-1.679487160885,4.88833663718011,1.01064461875649e-14,5.92664440949667e-14
"YIL048W",-0.698037980366332,6.73290950231334,1.05291445481791e-14,6.1684107219382e-14
"YNL010W",-0.482607735358336,7.69624140389784,1.09444227171059e-14,6.40535600564941e-14
"YDR123C",-1.62809003176252,4.79928538833717,1.19218203595017e-14,6.97010651455452e-14
"YLR001C",-1.08091381268482,6.12511287939385,1.19329354389788e-14,6.97010651455452e-14
"YJR086W",-1.19501991017299,5.38238950330544,1.19701848129176e-14,6.98496879073308e-14
"YDR023W",-0.354844349082715,8.74606456611132,1.20677941438704e-14,7.03498896052033e-14
"YNL039W",-0.792823861157158,6.5719711808543,1.21175345850314e-14,7.05703269090857e-14
"YKR087C",-1.03650583440257,5.67181682714787,1.22579508268833e-14,7.13178908974126e-14
"YGR253C",-0.360920524488317,8.48789453793363,1.22925132750058e-14,7.1448724015923e-14
"YIL144W",-1.09037179007911,5.7331756547379,1.25628678075453e-14,7.29484679266393e-14
"YDL213C",-0.691214531005345,6.88889794456451,1.29692543724576e-14,7.52343903155209e-14
"YKL012W",-0.927705297257696,6.36742625937707,1.31417090478646e-14,7.61601297122571e-14
"YGL185C",-1.28222911009499,5.32263948557403,1.38761868839547e-14,8.03379626148334e-14
"YPR114W",-0.538260933416437,7.41767969278941,1.40253055913453e-14,8.11219288211047e-14
"YNL005C",-0.825984790098355,6.44114025423913,1.41009575397613e-14,8.1479849377703e-14
"YMR091C",-0.704151170855351,6.75323803997983,1.41965811803176e-14,8.19523617989649e-14
"YGL148W",0.277109019760271,9.10127415443061,1.46571503679963e-14,8.45286147440876e-14
"YML132W",-0.796766192194759,6.54572322049228,1.48349038333692e-14,8.54704245200053e-14
"YBR302C",-0.796766676067263,6.54572322049228,1.48741547489316e-14,8.56132039391327e-14
"YCR069W",-0.477398624756865,7.70387930343463,1.49354008821138e-14,8.58821836923883e-14
"YIL088C",-0.505250187483935,7.53886643559305,1.51405489391254e-14,8.69773088085487e-14
"YLR193C",-1.26937943017725,5.34002484647819,1.53157151989474e-14,8.78982413503122e-14
"YGR109W-A",-1.04790429298689,5.72987950692165,1.608871192411e-14,9.22450663323246e-14
"YDR524C-B",-0.11930937636375,11.6464250642523,1.65932324903395e-14,9.50456501890983e-14
"YBL086C",-0.659205194422557,6.94789674126436,1.69479866863134e-14,9.6983788416747e-14
"YJR065C",-0.416766785823532,8.30554866910268,1.70440908825824e-14,9.74395031422611e-14
"YDR099W",-0.355294694047522,8.52239795505546,1.70850103121174e-14,9.75791563868711e-14
"YDR227W",-1.06761944376233,5.58963691963786,1.71559972082984e-14,9.78901017179382e-14
"YLR367W",-0.376895340690628,8.32406038523018,1.73348203255975e-14,9.88151559408095e-14
"YEL065W",0.771731225249578,6.29644666154609,1.75144618089341e-14,9.97430900129577e-14
"YGL228W",-0.474498304200346,7.75367189849666,1.77725232753201e-14,1.01115404057759e-13
"YDR260C",-1.01571450594462,5.72562081301518,1.78707209504157e-14,1.01576422539491e-13
"YPL210C",-0.719323520625437,6.63406416104286,1.80836545193621e-14,1.02688084252462e-13
"YDR226W",-0.303685930898784,9.21839208246838,1.8315365317479e-14,1.03904138622745e-13
"YBR287W",0.458577469904534,7.88782782892049,1.86047910666894e-14,1.05444970059005e-13
"YDR329C",-0.674287910199258,6.87736454810137,1.92951206187214e-14,1.09252850431554e-13
"YER155C",-0.550628936556139,7.53167084916262,1.95313927726486e-14,1.10484943628835e-13
"YOR103C",-1.05307555991415,5.88103629442828,1.98106672924291e-14,1.11957706178895e-13
"YOR110W",-0.793527650021669,6.31815697749897,2.09911029820197e-14,1.18515607199056e-13
"YCL057W",-0.492879850948673,7.83417660815972,2.17806739913175e-14,1.22856289806125e-13
"YFL005W",-0.441642528799504,7.89673312099522,2.22581757705604e-14,1.25430120032767e-13
"YGR198W",-0.803678552930879,6.5161508869759,2.24869594804546e-14,1.26598800424215e-13
"YGL233W",-0.791530390389447,6.31644845596236,2.30656160057053e-14,1.29733127286842e-13
"YDR068W",-0.731825235112069,6.50443514788796,2.3524092150409e-14,1.32186185426372e-13
"YMR039C",-0.458041671278053,7.78374483549047,2.38510666001339e-14,1.33896357754262e-13
"YMR066W",-1.28277145020158,5.23004693961658,2.44032559694365e-14,1.36866412863655e-13
"YJR054W",-1.23450112280903,5.26952077901908,2.47437663013122e-14,1.38644758716728e-13
"YPL139C",-0.967855054240336,6.08238336260265,2.48623271129548e-14,1.39129563413516e-13
"YLR448W",0.413468348958838,8.07965002421789,2.48773158849924e-14,1.39129563413516e-13
"YHR123W",-0.790330351608931,6.43525149995148,2.71251682207908e-14,1.51557715167535e-13
"YLR033W",-0.81425078222,6.23871387610436,2.73992356246486e-14,1.52944601123628e-13
"YCL051W",-0.620771560903767,7.4065333412405,2.75579951940575e-14,1.5368582239702e-13
"YOL018C",-0.692034305445325,6.86030127717158,2.95753973413635e-14,1.64781192155224e-13
"YCR017C",-0.375819010564065,8.33520238020193,2.9654944242089e-14,1.65068960564855e-13
"YLR029C",0.155200633437077,10.8083750499972,3.0687310667124e-14,1.70654903399786e-13
"YKL057C",-0.787571540122863,6.5641896149409,3.21349818603982e-14,1.78537734899508e-13
"YHR176W",-1.28906742884455,5.12045437266817,3.24995747822328e-14,1.80393981225583e-13
"YOL114C",-2.17862444341937,4.21526113126365,3.55380751604476e-14,1.97074780435209e-13
"YIR038C",-0.613880437185353,6.98027225902237,3.64149576840664e-14,2.01748412562379e-13
"YOR003W",-1.20120973393542,5.62652450151226,3.67780967407364e-14,2.03569689817528e-13
"YGL156W",-0.939991096794241,6.1064054557753,3.73840470072838e-14,2.0673028611411e-13
"YKR051W",-0.86001471468784,6.25354300895231,4.34396499150283e-14,2.39992911808798e-13
"YER048C",-0.499137428974904,7.5889128335861,4.35050799938889e-14,2.40130185003583e-13
"YMR114C",-0.927798867710985,5.87575126740608,4.64251682171936e-14,2.56009059031812e-13
"YCR026C",-0.745762464106483,6.5528593490406,4.74097805330149e-14,2.6119522478012e-13
"YPL224C",-0.671547671172036,7.18847626026134,4.87908737614152e-14,2.68554046554692e-13
"YIL006W",-1.41375667305939,5.12714759484404,5.09056742232975e-14,2.79933898121981e-13
"YIL056W",0.723514793150657,6.47783179845388,5.13420666365658e-14,2.8201632447007e-13
"YOL154W",-1.39652849424836,5.05864290048077,5.13796852761087e-14,2.8201632447007e-13
"YJL062W",-0.617303419514764,6.93937965977407,5.24850558108093e-14,2.87816566480592e-13
"YPR018W",-1.10201614462974,5.75073640916904,5.6689965936245e-14,3.10587526337742e-13
"YER131W",0.237708141287955,9.57690546293126,5.88739874902631e-14,3.22254749287592e-13
"YKR089C",-0.466591160046142,7.94270592072103,5.93075095453376e-14,3.24327665415677e-13
"YIL024C",-1.58055009524764,4.83660083952552,6.43002610234445e-14,3.51306227586077e-13
"YBR168W",-1.34821431102413,5.04127451943097,6.62721308717119e-14,3.6174557045011e-13
"YKR029C",-1.16327202608505,5.58438569139185,6.6995245704544e-14,3.65355639478145e-13
"YOL145C",-0.741211980385549,7.05802912478589,6.83549589275458e-14,3.72427524838203e-13
"YIL115C",-0.587907878459625,7.38229163341321,6.92971267542954e-14,3.77213522543851e-13
"YDL065C",-0.81368480317128,6.1892575995223,6.95471205885525e-14,3.78226390186089e-13
